id,nazev,nace,nuts3,ulice_cp,psc_obec,adm,x,y,lat,lon,prikon,nox,so2,co,co2,tzl,voc,amoniak,ostatni,paliva
521000602,"ZPA Nová Paka, a.s. - Nová Paka",265100,CZ052,Pražská 470,509 01 Nová Paka,17560004,-660161.6600000001,-1008877.2199999988,50.48774305739615,15.509463534982128,1.3,0.068,0,0.003,0,0.012,0,0,0.022,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
676310033,"AB odpady s.r.o., kompostárna",016000,CZ052,,550 01 Křinice,,,,,,,0,0,0,0,0,0,0,0,
710368071,"ABIOGAS s.r.o., Bioplynová stanice Olešnice",016000,CZ052,351,549 41 Červený Kostelec,9678531,-619708.5100000016,-1014413.2600000016,50.48127502358166,16.084651983586983,3.6,9.762,0,7.965,0,0,0,0,0,bioplyn
520670082,AGRO CS a. s. Bioplynová stanice Jaroměř,201500,CZ052,Slovenská,551 01 Jaroměř,,,,,,4.4,18.043,2.382,26.116,0,0,0,0,0,bioplyn
520600782,AGRO CS a.s. - Kompostárna Jaroměř,201500,CZ052,,551 01 Jaroměř,,,,,,,0,0,0,0,0,0,0,0,
520902242,AGRO CS a.s. - závod Říkov,201500,CZ052,265,552 03 Říkov,25459899,-624829.8000000007,-1025289.4200000018,50.378870113263474,16.03060641381309,,0,0,0,0,0.0,0.497,0,0.165,
520905472,"Ametek elektromotory, s.r.o. - provozovna Náchod Běloveská",271100,CZ052,Běloveská 318,547 01 Náchod,7442858,-613670.7899999991,-1022027.8599999994,50.41943848803921,16.181293413695347,,0,0,0,0,0,0.39,0,0,
706440021,Ammann Czech Republic a.s.,289200,CZ052,Náchodská 145,549 01 Nové Město nad Metují,25289675,-617888,-1028306,50.35906688461854,16.132384684262835,11.8,1.054,0.013,0.303,0,0.073,8.961,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
648428031,ATAS elektromotory Náchod a.s.,271100,CZ052,Žďárecká 199,549 32 Velké Poříčí,7263376,-611919.6000000015,-1018839.0399999991,50.449697997604275,16.200715151155674,0.3,0.047,0,0.002,0,0,0.273,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701268021,ATAS elektromotory Náchod a.s.,271100,CZ052,Bratří Čapků 722,547 01 Náchod,7446837,-615316.8299999982,-1023076.4100000001,50.40839841542453,16.159954714838697,,0,0,0,0,0.035,1.514,0,0,
701340231,BARTOŇ - textil a.s. - provozovna Bražec,139600,CZ052,Odboje 32,547 01 Náchod,7429894,-615449.4800000004,-1024151.6000000015,50.398660149374756,16.159814799426954,8.5,0.716,0,0.025,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
521100152,"Bauch, Navrátil s.r.o. - tiskárna",172100,CZ052,Pod Vinicemi 1046,549 01 Nové Město nad Metují,7408277,-616669.8599999994,-1030368.4299999997,50.341889791949896,16.15267938879423,,0,0,0,0,0,5.407,0,0.475,
520990542,BENECHEM spol. s r.o. Náchod,241000,CZ052,V Náměrkách 101,547 01 Náchod,7428961,-615579.9200000018,-1024424.4600000009,50.39609018020606,16.158427088500243,,0,0,0,0,0,0,0,0.021922,
701230013,Betostav CZ s.r.o. - betonárna Nahořany,236000,CZ052,,549 07 Nahořany,,,,,,,0,0,0,0,0.353,0,0,0,
621710033,Betostav CZ s.r.o. - betonárna Říkov,236000,CZ052,,552 03 Říkov,,,,,,,0,0,0,0,0.045,0,0,0,
788390033,BEZEDOS -  Vysokov,236300,CZ052,203,549 12 Vysokov,42574757,-619484.1099999994,-1023717.4299999997,50.39841381238269,16.102745726517927,,0,0,0,0,0.311,0,0,0,
659190013,BEZEDOS - Jetřichov,236300,CZ052,,549 83 Jetřichov,,,,,,,0,0,0,0,0.187,0,0,0,
648420043,BEZEDOS - Velké Poříčí,236300,CZ052,Ke Koupališti 663,549 32 Velké Poříčí,72842245,-612579.1099999994,-1016777.879999999,50.46743873854924,16.188211883553834,,0,0,0,0,0.299,0,0,0,
744380013,"Biosektor s.r.o., kompostárna",016000,CZ052,,552 25 Rychnovek,,,,,,,0,0,0,0,0,0,0,0,
621680071,"BN International, s.r.o.",139600,CZ052,Křenkova 283,552 03 Česká Skalice,7240325,-624027.6099999994,-1023689.1400000006,50.39398978029436,16.039223722190997,9.5,0.85,0,0.035,0,0,0,0,0.75,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706448211,BOHEMIA Trafo s.r.o.,271100,CZ052,Havlíčkova 2200,549 01 Nové Město nad Metují,25503138,-617632.0399999991,-1029157.4499999993,50.351723762211,16.13731781995147,,0,0,0,0,0,1.905,0,0,
520170022,Broumovské stavební sdružení s.r.o.,412020,CZ052,29,550 01 Broumov,7229542,-600030,-1002455,50.60800113192364,16.34148861997687,,0,0,0,0,0.0,0,0,0,
693690641,CEDIMA Meziměstí s.r.o.,284900,CZ052,85,549 83 Meziměstí,7342136,-604421.3099999987,-997270.25,50.64991833938723,16.271660331457564,0.8,0.114,0,0.005,0,0,2.578,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
657330083,"CEMEX Czech Republic, s.r.o. - betonárna Jaroměř",236300,CZ052,Na Brdcích 420,551 02 Jaroměř,27396037,-632123.5799999982,-1027950.9600000009,50.34751907313711,15.933116451731918,,0,0,0,0,0.514,0,0,0,
520903222,"Cerea, a.s. - VNS Česká Skalice-Říkov",109100,CZ052,264,552 03 Říkov,25459881,-624789.1900000013,-1025212.1499999985,50.37960212803786,16.031048576836955,,0.044,0,0.002,0,0.808,0,0,0,
520641322,"CIHELNY STAMP MISKOLEZY, s.r.o. - Mískolezy",233200,CZ052,,552 02 Velký Třebešov,,,,,,,0,0,0,0,0,0,0,0,
657420013,"CLASIC COTTON spol. s r.o. - kotelna přádelny, Jaroměř",131000,CZ052,Průmyslová 146,551 02 Jaroměř,7289499,-633140.1000000015,-1028324.7800000012,50.343117491143836,15.919544230563252,2.1,0.027,0,0.003,0,0.589,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
766320073,Coca-Cola HBC - závod TOMA,110700,CZ052,134,549 57 Teplice nad Metují,24331830,-611419.3099999987,-1003830.3099999987,50.58425652869378,16.18383686352381,2.2,0.036,0,0.003,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520170012,Continental Automotive Czech Republic s.r.o.,265100,CZ052,109,549 52 Adršpach,7413467,-618194.6900000013,-998655.629999999,50.6235460801326,16.080452564654752,1.9,0.142,0,0.024,0,0,11.662,0,0,"propan, butan a jejich směsi"
520641392,"ČEPS, a.s. - TR Neznášov",351200,CZ052,,503 03 Rožnov,,,,,,0.9,0,0,0,0,0,0,0,0,nafta
612760013,"ČEZ Energo, s.r.o. - kogenerační jednotka Broumov",351100,CZ052,Křinická,550 01 Broumov,,,,,,1.4,1.608,0,0.162,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706448171,"ČEZ Energo, s.r.o. - kogenerační jednotka Družstevní",351100,CZ052,Družstevní 586,549 01 Nové Město nad Metují,7403755,-616766.1099999994,-1028820.9899999984,50.355612822672676,16.1488693214079,0.9,1.211,0,0.696,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
657330153,"ČEZ Energo, s.r.o. - kogenerační jednotka Jaroměř",351100,CZ052,Národní 83,551 01 Jaroměř,7278942,-633910.4499999993,-1026709.0700000003,50.3567359688608,15.906147923625337,0.5,0.661,0,0.38,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706448181,"ČEZ Energo, s.r.o. - kogenerační jednotka Sokolská",351100,CZ052,Sokolská 150,549 01 Nové Město nad Metují,7399430,-616645.5599999987,-1029409.0599999987,50.350483357466956,16.15148968788399,0.9,1.207,0,0.694,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
521100272,"DETECHA, chemické výrobní družstvo",203000,CZ052,Kpt. Jaroše 472,549 01 Nové Město nad Metují,28045319,-617920.870000001,-1028799.120000001,50.35462904325527,16.132713599745006,0.6,0.042,0,0.02,0,0,0.113,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706440011,Deva Nutrition a.s.,108600,CZ052,Gen. Klapálka 519,549 01 Nové Město nad Metují,7403089,-617508.9699999988,-1028901.4200000018,50.35413619398888,16.138627090094335,6.8,0.329,0,0.049,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520947572,D.R.J. TISKÁRNA RESL s.r.o. - tiskárna Hronov,494100,CZ052,66,549 54 Velké Petrovice,7375565,-610889.4100000001,-1013177.3000000007,50.50131180572203,16.206142608915407,,0,0,0,0,0,0.842,0,0,
520901092,"DŘEVOPODNIK, s.r.o. - Červený Kostelec",310900,CZ052,Větrník 393,549 41 Červený Kostelec,9663339,-619598.879999999,-1014692.5,50.478893961172005,16.086635945201,0.3,0.005,0,0.009,0,0.003,0,0,0,dřevní biomasa
520100082,"Dřevoterm, s.r.o. - Březová u Broumova",161000,CZ052,60,549 83 Meziměstí,7230940,-607766.9400000013,-1001525.1900000013,50.608543414291205,16.231419072508054,1.5,0.641,0,1.799,0,0.134,0,0,0,dřevní biomasa
520160472,"Dřevoterm, s.r.o. - Meziměstí",161000,CZ052,Tovární 452,549 81 Meziměstí,27294854,-605812,-1000020,50.62395878668897,16.256477830031518,,0,0,0,0,0.23,0,0,0,
676310023,"EKO Broumovsko s.r.o., kompostárna",412000,CZ052,300,550 01 Křinice,73419656,-603486.870000001,-1005571.7699999996,50.57670460383012,16.29787208836765,,0,0,0,0,0,0,0,0,
520905102,"EKO, spol. s r.o. - lakovna Česká Skalice",256100,CZ052,třída T. G. Masaryka 295,552 03 Česká Skalice,7240449,-623073.6900000013,-1023488.9499999993,50.39676224214756,16.05222676203994,,0,0,0,0,0.021,0.072,0,0.57,
521100482,Electroforming s.r.o. - galvanoplastika,256100,CZ052,1. máje 182,549 01 Nové Město nad Metují,7319681,-617869.2800000012,-1029232.9200000018,50.35080731879501,16.134126675640147,,0,0,0,0,0,0,0,0,
520903792,Elmer spol. s r.o. - kotelny,682020,CZ052,Náchodská 227,549 32 Velké Poříčí,7263643,-613048.4400000013,-1016690.6400000006,50.46774124350082,16.18150530374721,2.5,0.07,0,0.021,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706440073,"ELTON hodinářská, a.s.",265200,CZ052,Náchodská 2105/54901,549 01 Nové Město nad Metují,,,,,,,0,0,0,0,0.0,0,0,0,
657330081,Energetika s.r.o. Jaroměř - kotelna Na Zavadilce,353000,CZ052,Hradecká 880,551 01 Jaroměř,25914537,-633853.9600000009,-1027885.75,50.346289278547545,15.908864986187687,8.8,0.4,0,0.0,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520970302,"ERDING, a.s. - Červený Kostelec, gen. Kratochvíla",353010,CZ052,Gen. Kratochvíla 1251,549 41 Červený Kostelec,27781194,-619475.879999999,-1014831.4699999988,50.4777792577779,16.088581048612053,1.6,0.87,0.0,1.082,0,0.008,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
638600023,EURO - EKOSERVIS a.s. - BPS Heřmánkovice,351100,CZ052,,549 84 Heřmánkovice,,,,,,1.1,5.789,0,7.708,0,0,0,0,0,bioplyn
657330203,EUROVIA CS .a.s.- Beotnárna Jaroměř-Josefov,421100,CZ052,,551 01 Jaroměř,,,,,,,0,0,0,0,0.017,0,0,0,
621690631,Farmet a.s.,283000,CZ052,Jiřinková 276,552 03 Česká Skalice,7248954,-624342.0199999996,-1023596.2899999991,50.39449403505009,16.03468145829581,1.1,0.029,0,0.0,0,0.017,0.896,0,0.329,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520902132,"FROLEN, LINEX - EXPORT, s.r.o. - závod",139200,CZ052,169,549 36 Stárkov,25461770,-614659,-1009722,50.5283403444653,16.14783130321677,0.5,0.062,0.002,0.011,0,0.008,0,0,0.004,"propan, butan a jejich směsi"
621140771,"GALČEK, spol. s r.o. - galvanizovna",256100,CZ052,106,549 41 Červený Kostelec,26661951,-620581,-1015049,50.47470060023946,16.0734660720228,,0,0,0,0,0,0,0,0.164,
520902812,"GALČEK, spol. s r.o. - PRÁŠKOVÁ LAKOVNA",256100,CZ052,Palackého 627,549 41 Červený Kostelec,9665650,-619631.0799999982,-1015145.8599999994,50.474812222835624,16.086915175280357,,0,0,0,0,0,0,0,0.044,
520947542,Gondella CZ s.r.o. - lakovna Říkov u České Skalice,310900,CZ052,266,552 03 Říkov,30703891,-624950.8200000003,-1024533.2699999996,50.385497325340125,16.02769312855667,4.7,0.18,0,0.02,0,0,0.017,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520100112,"Granit Lipnice, s.r.o. - lom Božanov",081100,CZ052,,549 74 Božanov,,,,,,,0,0,0,0,0.925,0,0,0,
520100122,"Granit Lipnice, s.r.o. - lom Libná, Teplice nad Metují",081100,CZ052,,549 57 Teplice nad Metují,,,,,,,0,0,0,0,0.0,0,0,0,
520100132,"Granit Lipnice, s.r.o. - středisko, Teplice nad Metují",081100,CZ052, 39,549 57 Teplice nad Metují,7360673,-612291.129999999,-1004261.129999999,50.57952281807433,16.172295397041168,,0,0,0,0,0.96,0,0,0,
657330173,"GUMOTEX Automotive Jaroměř, s.r.o.",293200,CZ052,V Lužinách 113,551 01 Jaroměř,7279159,-633673.4200000018,-1026963.7699999996,50.35471047024836,15.909873355561647,,0,0,0,0,0,23.496,0,0,
520901622,"GZH, s.r.o. - tiskárna Hronov",181200,CZ052,Čapkova 284,549 31 Hronov,7468229,-612840.9200000018,-1015482.8099999987,50.47873991081928,16.18248670750727,,0,0,0,0,0,1.184,0,0,
520600592,HARTMANN - RICO a.s. - Chvalkovice,212000,CZ052,Malá Bukovina 50,552 04 Chvalkovice,30766834,-628373.9699999988,-1020330.2899999991,50.41947568959017,15.97304373331381,1.8,0.883,0,0.333,0,0.527,0,0,1.008,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520970192,Hašpl a.s.,259300,CZ052,Ke Koupališti 172,549 32 Velké Poříčí,7263104,-612599.7399999984,-1016877.2199999988,50.466530520116926,16.18808121412964,,0,0,0,0,0.706,4.26,0,0,
520990402,Hašpl a.s. - závod Hronov,259300,CZ052,Hostovského 525,549 31 Hronov,7470622,-613027.4800000004,-1016160.2100000009,50.47250011786608,16.18095412958355,,0,0,0,0,1.734,3.99,0,0,
725320043,HAUK s.r.o.,293200,CZ052,17. listopadu 312,549 54 Police nad Metují,7330685,-608516.8999999985,-1010287.3099999987,50.529524385975215,16.234793862093827,3.2,0.144,0,0.015,0,0,5.206,0,1.1,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
612760023,HOBRA - Školník s.r.o.,172900,CZ052,Smetanova 348,550 01 Broumov,77506456,-600832.370000001,-1006373.9600000009,50.57219273446109,16.336368069700082,1.8,0.557,0,0.06,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520947512,Ing. Tomáš Bezděk a Jaroslav Kaufman - čerpací stanice PHM,250000,CZ052,21,549 12 Vysokov,13142372,-618604.8599999994,-1023125.8599999994,50.40459817921321,16.114083028623025,,0,0,0,0,0,0.006,0,0,
701260083,innogy Energetika Plhov,351100,CZ052,Plhovská 544,547 01 Náchod,7445075,-614549.0500000007,-1021951.4400000013,50.419227928307684,16.168894014123147,16.0,7.241,0,2.128,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701260073,"innogy Energo, s.r.o. - CZT Náchod – lokalita SUN",353010,CZ052,Zelená 157,547 01 Náchod,73979805,-615286.9200000018,-1023356.3999999985,50.40592813757668,16.16081903680232,2.3,1.656,0,1.727,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701260063,"innogy Energo, s.r.o. - CZT Náchod - Mánesovo Nábřeží",353010,CZ052,Mánesovo nábřeží 343,547 01 Náchod,31081827,-614291.2600000016,-1022306.9200000018,50.41631518293537,16.173063745005695,4.8,1.564,0,0.311,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701260141,"innogy Energo, s.r.o. - teplárna Náchod",353010,CZ052,Plhovská 544,547 01 Náchod,7445075,-614549.0500000007,-1021951.4400000013,50.419227928307684,16.168894014123147,62.0,3.244,0.114,0.349,0,0.001,0,0,0,"topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.);zemní plyn (průměrná výhřevnost 34330 kJ/m3)"
701330871,"Integraf, s.r.o.",181200,CZ052,Myslbekova 273,547 01 Náchod,25741004,-615694.7800000012,-1023594.7300000004,50.40338389417172,16.155499154732077,0.4,0.074,0,0.004,0,0,6.942,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
744390013,Jan Syrovátka - Kompostárna Zvole,011100,CZ052,,252 45 Zvole,,,,,,,0,0,0,0,0,0,0,0,
520970322,Jeseničan s.r.o.,109200,CZ052,141,552 24 Velká Jesenice,7372914,-624751.6700000018,-1026946.8999999985,50.36414954013445,16.034376842659647,,0,0,0,0,0,0,0,0,
520600562,JUTA a.s. - závod 04,139600,CZ052,Na Kameni 96,551 01 Jaroměř,7279043,-633254.4400000013,-1026736.5799999982,50.357178100203406,15.915348372510719,,0,0,0,0,0,1.828,0,0,
657330051,"KARSIT HOLDING, s.r.o.",293200,CZ052,Jaromírova 91,551 01 Jaroměř,7274262,-632238.7399999984,-1027016.75,50.35573997559536,15.929982230260427,3.3,0.831,0,2.082,0,0,0,0,0.226,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
657330163,"KARSIT HOLDING, s.r.o. závod Lisovny",293200,CZ052,Jaromírova 91,551 01 Jaroměř,7274262,-632238.7399999984,-1027016.75,50.35573997559536,15.929982230260427,,0,0,0,0,0.018,0,0,0.078,
725328101,"KAVALIERGLASS, a.s. provozovna Police nad Metují",231300,CZ052,17. listopadu 226,549 54 Police nad Metují,7329938,-608551.0700000003,-1009938.6700000018,50.53260393705752,16.233762733094785,0.4,0.012,0,0.008,0,0.003,0.151,0,0.001,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
646878121,"Kimberly-Clark, s.r.o.",172200,CZ052,Dolecká 111,551 01 Jaroměř,7279141,-634346.2600000016,-1027968.0799999982,50.34503776259629,15.902131012376591,12.9,1.061,0,0.032,0,10.333,0,0,5.115,nafta;zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520160452,KOH-I-NOOR HARDTMUTH a.s. - Broumov,329900,CZ052,Kladská 118,550 01 Broumov,7222131,-600362.9400000013,-1005416.2399999984,50.581216277534544,16.341453763881287,3.7,0.006,0,0.001,0,0.001,0,0,4.97e-06,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
707340013,"KOVAP Náchod, s.r.o. - Lisovna plastů",324000,CZ052,Doly 180,549 22 Nový Hrádek,70133417,-610824.0199999996,-1029176.6499999985,50.358468260295666,16.232396417029573,,0,0,0,0,0,0.0,0,0.0,
520600222,Krematorium a.s. - Jaroměř,960300,CZ052,Do Končin 217,551 01 Jaroměř,7275382,-632063.120000001,-1024917.1600000001,50.3746703102894,15.9289997532252,,0.911,0,0.38,0,0.309,0,0,0,
520600232,KSK BONO s.r.o. - Heřmanice nad Labem,109200,CZ052,29,552 12 Heřmanice,7257236,-631860.1900000013,-1023683.8099999987,50.38589474800043,15.929815521785114,5.7,1.311,0,0.234,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701300083,"Lesy města Náchoda, spol. s r.o.",021000,CZ052,Broumovská 128,547 01 Náchod,7427409,-612850.1999999993,-1020864.4100000001,50.43066360550002,16.190916877790414,,0,0,0,0,0.233,0,0,0,
621100321,"Liberecká obalovna, s.r.o. - provozovna Červený Kostelec",239900,CZ052, 411,549 41 Červený Kostelec,28060717,-620758.6900000013,-1014028.4100000001,50.48363173772476,16.069333279385248,0.4,8.564,2.235,3.693,0,0.013,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
521100542,LOSENICKÝ - polygrafický závod s.r.o. - polygrafická výroba,181200,CZ052,Náchodská 2100,549 01 Nové Město nad Metují,31402496,-617701.629999999,-1028395.1999999993,50.358460658730614,16.13512912932645,,0,0,0,0,0,0.979,0,0.783,
520902252,"LUKO, s.r.o. - kotelna",141400,CZ052,Českoskalická 364,549 41 Červený Kostelec,9663061,-619564.4299999997,-1015513.0199999996,50.47160181312259,16.088438827532187,0.3,0.034,0.256,0.14,0,0.048,0,0,0,dřevní biomasa;hnědé uhlí tříděné;koks;výlisky z uhlí
788390841,Mesa Parts s.r.o.,259900,CZ052,112,549 12 Vysokov,25614576,-619067.3399999999,-1023644.2199999988,50.39949491431502,16.108451550549283,0.5,0.058,0,0.004,0,0,2.932,0,0.4867,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520901182,Město Hronov - kotelna divadla,841100,CZ052, 500,549 31 Hronov,7470371,-612779.2100000009,-1015322.3099999987,50.48023611796655,16.183094948425435,1.2,0.228,0.001,0.024,0,0.002,0,0,0.005,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706440013,METALCHEM s.r.o. provoz Nové Město nad Metují,256100,CZ052,Náchodská 2104,549 01 Nové Město nad Metují,25460099,-617821.2800000012,-1028546.1900000013,50.35698984204904,16.13369987391409,,0,0,0,0,0,0,0,0.162452,
739410023,METAX CZ s.r.o.,256100,CZ052,83,552 21 Rasošky,7338414,-633451.379999999,-1030902.2399999984,50.319778129602874,15.919419685118731,,0.023,0,0,0,0.049,3.59,0,0,
676310043,"Naše bydlení CZ z.s., Zpracování čistírenských kalů",949900,CZ052,300,550 01 Křinice,73419656,-603486.870000001,-1005571.7699999996,50.57670460383012,16.29787208836765,,0,0,0,0,0,0,0,0,
750400013,NovoPLAST PP s.r.o. - Slavoňov,222900,CZ052,86,549 01 Slavoňov,30891973,-613421.9100000001,-1030226.6000000015,50.34645983672395,16.197788345091254,,0,0,0,0,0,0,0,0,
520641332,NOVOPOL a.s. - Velký Třebešov,222200,CZ052,20,552 03 Velký Třebešov,7376677,-626171.4800000004,-1024006.5199999996,50.38893707156749,16.00979082402469,2.3,0.5,0,0.001,0,0,0,0,85.477997,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520970032,"NOVOPOL a.s., provozovna Česká Skalice",222200,CZ052,Bezručova 88,552 03 Česká Skalice,7238371,-624201.620000001,-1023911.6099999994,50.39182332793301,16.03715250708585,2.2,0.762,0,0.359,0,0.019,0,0,29.944,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
521100472,NOVÝ ELTON a.s. - povrchová úprava kovů,259400,CZ052,Náchodská 2104,549 01 Nové Město nad Metují,25460099,-617821.2800000012,-1028546.1900000013,50.35698984204904,16.13369987391409,,0,0,0,0,0,0.477,0,0.024,
520904772,NTC STAVEBNÍ TECHNIKA spol. s r.o. - lakovna Česká Skalice,289200,CZ052,Jiřinková 120,552 03 Česká Skalice,7247397,-624186.6499999985,-1023570.1400000006,50.39488812856023,16.036809647729285,,0,0,0,0,0,1.258,0,1.603,
739410013,Opravárenství Rasošky s.r.o.,452000,CZ052,201,552 21 Rasošky,7339577,-634192.9899999984,-1030170.8099999987,50.32553152823055,15.90787958643649,,0,0,0,0,0,0,0,0.633,
520900192,"PEJSKAR & spol., spol. s r.o. - kotelna Police nad Metují",101300,CZ052,Žďárská 296,549 54 Police nad Metují,7330537,-608630.629999999,-1009255.7199999988,50.53862367323835,16.23156554072621,4.7,0.534,0,0.141,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520902232,"Pekárny a cukrárny Náchod, a.s. - pekárna Kladská",107100,CZ052,Kladská 306,547 01 Náchod,7425791,-613421.5199999996,-1021732.5700000003,50.4223292157176,16.18430867980157,2.4,0.152,0,0.037,0,0,0,0,0,"propan, butan a jejich směsi;zemní plyn (průměrná výhřevnost 34330 kJ/m3)"
657330043,"PolyPLASTY s.r.o., divize Jaroměř , Hradecká ulice 315",222100,CZ052,Hradecká 315,551 01 Jaroměř,7281072,-634117.870000001,-1028079.2800000012,50.34428455457233,15.90549993429646,0.5,0.045,0,0.002,0,0.038,0,0,0.755,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701260661,Prádelny a čistírny Náchod a.s.,960100,CZ052,Jugoslávská 20,547 01 Náchod,7429797,-615746.7899999991,-1023450.3099999987,50.404620766324406,16.15454199022489,,0,0,0,0,0,0,0,0.761,
692160013,Prikner-tepelné zpracování kovů s.r.o.,256100,CZ052,U Letiště 279,549 73 Martínkovice,7309708,-601073.379999999,-1007330.379999999,50.56340848854288,16.33448579794119,,0,0,0,0,0.181,0,0,0,
520100412,"PROMA REHA, s.r.o. - provozovna Meziměstí",325000,CZ052,Tovární 84,549 81 Meziměstí,7312431,-606293.9100000001,-1000135.2100000009,50.62244432158327,16.2498938948208,1.1,0.047,0,0.009,0,0.019,0.084,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
701260043,RGP CZ s.r.o. - lisování plastických hmot,222900,CZ052,Špreňarova 1803,547 01 Náchod,7457472,-616505.7100000009,-1023148.4899999984,50.40654231936137,16.143454260610554,,0,0,0,0,0,0,0,0,
657330113,"RIGHT POWER, a.s., organizační složka - Teplo Jaroměř",353010,CZ052,V Lužinách 110,551 01 Jaroměř,25409115,-633626.1799999997,-1027095.1600000001,50.35358688523184,15.910747917533117,19.0,2.88,0,0.105,0,0,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520905672,Saar Gummi Czech s.r.o. - závod Červený Kostelec,221900,CZ052,105,549 41 Červený Kostelec,25492870,-620548.8900000006,-1015185.1600000001,50.47351770300724,16.074134923498864,5.0,0.241,0,0.073,0,0,6.221,0,2.552,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
520947632,Saar Gummi Czech s.r.o. - závod Velké Poříčí,221900,CZ052,Náchodská 227,549 32 Velké Poříčí,7263643,-613048.4400000013,-1016690.6400000006,50.46774124350082,16.18150530374721,,0,0,0,0,0,2.504,0,0,
706440033,"SAB - Trafo s.r.o.  ""Zpracování ostatních syntetických polymerů""",271100,CZ052,Nahořanská 414,549 01 Nové Město nad Metují,7321911,-618498.0500000007,-1028883.5500000007,50.35328479243789,16.124791254275276,,0,0,0,0,0,0.024,0,0,
706430023,"SAB - Trafo, s.r.o. ""Výroba transformátorů - nanášení ochranného laku""",271100,CZ052,Nahořanská 414,549 01 Nové Město nad Metují,7321911,-618498.0500000007,-1028883.5500000007,50.35328479243789,16.124791254275276,,0,0,0,0,0,0.01,0,0,
520947492,SEMET s.r.o. - Červený Kostelec-Řehákova,284900,CZ052,Řehákova 1221,549 41 Červený Kostelec,26088339,-618934.3000000007,-1013914.8999999985,50.48652063126953,16.094686245692422,0.7,0.006,0,0.008,0,0,0.012,0,0.01,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
648420013,SICO RUBENA s.r.o.,221900,CZ052,Náchodská 449,549 32 Velké Poříčí,7265867,-613133.75,-1016517.0199999996,50.46920525488855,16.180035043307413,,0,0,0,0,0.004,0,0,0,
621688011,SKALIČAN a.s.,101100,CZ052,Zelená 226,552 03 Česká Skalice,7239751,-624185.8500000015,-1024658.379999999,50.38517093487182,16.038579682239167,12.8,0.088,0.018,0.038,0,0.095,0,0,0,zemní plyn (průměrná výhřevnost 34330 kJ/m3)
706440471,"SLÉVÁRNA, spol. s r.o.",245110,CZ052,Nádražní 349,549 01 Nové Město nad Metují,7401388,-617157.1499999985,-1029054.9899999984,50.353123804322315,16.143783539441348,,0,0,0,0,1.74,0.711,0,0,
520947622,"Sněžka, výrobní družstvo Náchod - laminování usní",293200,CZ052,Jugoslávská 260,547 01 Náchod,7432097,-615665,-1023488,50.404367507487315,16.15574511174161,,0,0,0,0,0,0,0,0,
